pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
cotSA.4668	CDS	cotSA	BSU_30910	Not yet assigned	0.03	na
ssbA_rpsF.6179	intergenic_UTR	ssbA_rpsF	BSU_40900	DNA replication, DNA repair/ recombination, Essential genes, Phosphorylation on an Arg residue, Phosphorylation on a Tyr residue, Other proteins	0.03	0.964686966811218
ccpN.3798	CDS	ccpN	BSU_25250	Gluconeogenesis, Transcription factors/ other, Regulators of core metabolism	0.03	0.964686966811218
rocB.5708	CDS	rocB	BSU_37770	Utilization of arginine/ ornithine	-0.03	0.976098385231157
rok.2131	CDS	rok	BSU_14240	Genetic competence, Transcription factors/ other, Genetic competence, DNA condensation/ segregation	0.03	0.967440214220568
fbnA.2346	CDS	fbnA	BSU_15640	Other proteins required for biofilm formation, Ribosome quality control and ribosome rescue	0.03	0.965739629627949
natR.435	CDS	natR	BSU_02740	Two-component system response regulators, Sodium uptake/ export, Phosphorylation on an Asp residue	0.03	0.973846187349891
S1379.5420	S_feature	S1379	new_3693907_3693970_c	na	0.03	0.983412556615375
ald.4834	CDS	ald	BSU_31930	Utilization of alanine/ serine	0.03	0.973600163064633
ansR.3560	CDS	ansR	BSU_23590	Utilization of  asparagine/ aspartate, Transcription factors/ other	0.03	0.973600163064633
yceJ.471	CDS	yceJ	BSU_02960	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	-0.03	0.987164124564105
ywnG.5526	CDS	ywnG	BSU_36570	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.03	0.971941796143104
gamP.378	CDS	gamP	BSU_02350	Utilization of cell wall components, Utilization of amino sugars, Membrane proteins, Sugar specific PTS proteins, Phosphorylation on a Cys residue, Phosphorylation on a His residue, Utilization of amino sugars	-0.03	0.976729523649168
yqjQ.3586	CDS	yqjQ	BSU_23780	Poorly characterized/ putative enzymes	-0.03	0.979198315636425
hemL.4253	CDS	hemL	BSU_28120	Biosynthesis of heme/ siroheme	-0.03	0.966485543571935
rnc.2388	CDS	rnc	BSU_15930	rRNA modification and maturation, Protein secretion, Essential genes, Endoribonucleases	0.03	0.959218005792334
yxeR.5959	CDS	yxeR	BSU_39450	Membrane proteins	0.03	0.974642389384594
pgdS.5424	CDS	pgdS	BSU_35860	Capsule biosynthesis and degradation, Secreted proteins	0.03	0.965217401189111
yvzF.5008	CDS	yvzF	BSU_33049	Proteins of unknown function	0.03	0.976729523649168
ylmC.2302	CDS	ylmC	BSU_15360	Sporulation proteins/ other	0.03	0.974233152104361
ydfP.854	CDS	ydfP	BSU_05500	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	0.03	0.984589148470519
yczM_yczN.596	intergenic_UTR	yczM_yczN	BSU_03788	Toxins, antitoxins and immunity against toxins/ based on similarity	0.03	0.983412556615375
rhaB.4711	CDS	rhaB	BSU_31200	Utilization of rhamnose	-0.03	0.974642389384594
yrdF.4017	CDS	yrdF	BSU_26730	Poorly characterized/ putative enzymes	-0.03	0.987478656564864
prmA_dnaJ.3832	intergenic_UTR	prmA_dnaJ	BSU_25450	Translation/ other, Protein modification/ other, Heat shock proteins	0.03	0.981938528031198
cgeB.2998	CDS	cgeB	BSU_19790	Not yet assigned	0.03	0.987164124564105
ndoAI.727	CDS	ndoAI	BSU_04650	Toxins, antitoxins and immunity against toxins, Type 2 TA systems	0.03	0.967440214220568
mtlR.652	CDS	mtlR	BSU_04160	Utilization of mannitol, PRD-type regulators, Phosphorylation on a Cys residue	0.03	0.973600163064633
gerD.268	CDS	gerD	BSU_01550	Membrane proteins, Additional germination proteins	0.03	0.987164124564105
ricA.2553	CDS	ricA	BSU_17020	Control of transcription factor (other than two-component system), Biofilm formation, Other protein controlling the activity of the phosphorelay, Other protein controlling the activity of the phosphorelay, Other proteins required for biofilm formation, Effectors of RNA degradation, Swarming	-0.03	0.976729523649168
glgP.4671	CDS	glgP	BSU_30940	Biosynthesis of glycogen, Sporulation proteins/ other, Phosphorylation on either a Ser, Thr or Tyr residue	-0.03	0.987164124564105
hemN.3841	CDS	hemN	BSU_25500	Biosynthesis of heme/ siroheme	-0.03	0.974642389384594
ytlQ.4545	putative_sRNA	ytlQ	BSU_29950	Proteins of unknown function, Swarming	0.03	0.964686966811218
yoxC.2787	CDS	yoxC	BSU_18510	General stress proteins (controlled by SigB)	-0.03	0.974642389384594
prfB_prfB.5328	intergenic_UTR	prfB_prfB	BSU_35290	Translation factors, Essential genes	-0.03	0.971371863060613
gmmB.3478	CDS	gmmB	BSU_23030	Proteins of unknown function	0.03	0.973280488259101
fadN.4972	CDS	fadN	BSU_32840	Utilization of fatty acids	0.03	0.984589148470519
stoA.2066	CDS	stoA	BSU_13840	Sporulation proteins/ other, Membrane proteins	-0.03	0.984589148470519
alrA_ndoAI.726	intergenic_UTR	alrA_ndoAI	BSU_04640	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Biosynthesis/acquisition of L- and D-alanine	0.03	0.973850523807223
ydaN.673	CDS	ydaN	BSU_04310	General stress proteins (controlled by SigB)	-0.03	0.98086541479856
resE.3491	CDS	resE	BSU_23110	Regulators of electron transport, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.03	0.964686966811218
yqhQ_yqhP.3687	intergenic_UTR	yqhQ_yqhP	BSU_24490	Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins	0.03	0.970750424111125
dnaJ_dnaK.3833	intergenic_UTR	dnaJ_dnaK	BSU_25460	Chaperones/ protein folding, Heat shock proteins	0.03	0.981938528031198
sspJ.5048	CDS	sspJ	BSU_33340	Small acid-soluble spore proteins	0.03	0.981938528031198
ndoAI_ndoA.728	intergenic_UTR	ndoAI_ndoA	BSU_04650	Toxins, antitoxins and immunity against toxins, Type 2 TA systems	0.03	0.972054980724669
ald_yukJ.4835	intergenic_UTR	ald_yukJ	BSU_31930	Utilization of alanine/ serine	0.03	0.983412556615375
rlbA.7	CDS	rlbA	BSU_00030	Ribosome assembly, Cell shape	-0.03	0.971371863060613
yycQ.6078	CDS	yycQ	BSU_40260	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.03	0.990904190846242
dppC.1936	CDS	dppC	BSU_12940	Utilization of peptides, Membrane proteins, Uptake of peptides	-0.03	0.973850523807223
psdB.5234	CDS	psdB	BSU_34690	Resistance against toxins/ antibiotics, Membrane proteins, Export of peptides	0.03	0.973600163064633
yqhY_accC.3667	intergenic_UTR	yqhY_accC	BSU_24330	Quasi-essential genes, Proteins of unknown function, Potential role in the control of metabolism	-0.03	0.966838354126203
S987.3977	S_feature	S987	new_2707760_2708174_c	na	0.03	0.986828663619269
tsaE.914	CDS	tsaE	BSU_05910	tRNA modification and maturation, Protein kinases, Resistance against oxidative and electrophile stress	-0.03	0.981938528031198
yvbX.5143	CDS	yvbX	BSU_34020	Proteins of unknown function	-0.03	0.965739629627949
yojO.2936	CDS	yojO	BSU_19380	Proteins of unknown function	0.03	0.972865490825289
ureA.5539	CDS	ureA	BSU_36660	Utilization of urea	0.03	0.98732451130703
pyrH.2476	CDS	pyrH	BSU_16510	Biosynthesis/ acquisition of pyrimidine nucleotides, Essential genes	-0.03	0.966933769981683
ycbR.417	CDS	ycbR	BSU_02610	Resistance against toxic metals/ based on similarity	0.03	0.988579394261335
mntH.684	CDS	mntH	BSU_04360	Membrane proteins, Metal ion transporter, Manganese	0.03	0.973600163064633
S950.3788	S_feature	S950	new_2600050_2600154	na	-0.03	na
yonD.3194	CDS	yonD	BSU_21130	SP-beta prophage	-0.03	0.98344577967397
tig.4269	CDS	tig	BSU_28230	Chaperones/ protein folding, Phosphorylation on an Arg residue, Phosphorylation on either a Ser, Thr or Tyr residue	0.03	0.964686966811218
ydzW/3.941	CDS	ydzW/3	BSU_06076	Prophage 3, Pseudogenes	-0.03	0.983412556615375
estA.430	CDS	estA	BSU_02700	Utilization of lipids/ other, Secreted proteins	-0.03	0.966838354126203
S166.748	S_feature	S166	new_525021_528076_c	na	0.03	0.98713634206674
yolB.3241	CDS	yolB	BSU_21530	SP-beta prophage, Secreted proteins, Swarming	-0.03	0.964686966811218
rpsD.4494	CDS	rpsD	BSU_29660	Ribosomal proteins, Essential genes, Universally conserved proteins	0.03	0.974233152104361
nusA_rulR.2496	intergenic_UTR	nusA_rulR	BSU_16600	Transcription elongation/ termination, Essential genes	0.03	0.973600163064633
gabP.983	CDS	gabP	BSU_06310	Utilization of gamma-amino butyric acid, Membrane proteins, Transporter for organic acids, APC superfamily	0.03	0.973600163064633
artR.3612	CDS	artR	BSU_23960	Biosynthesis/ acquisition of arginine, Membrane proteins, Uptake of amino acids	0.03	0.974642389384594
asd_dapG.2520	intergenic_UTR	asd_dapG	BSU_16750	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes, Phosphorylation on a Ser residue, Phosphorylation on a Tyr residue	-0.03	0.970053906454136
sunA.3236	CDS	sunA	BSU_21480	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Toxins, antitoxins and immunity against toxins, SP-beta prophage, Secreted proteins, Toxins, antitoxins and immunity/ Additional genes	-0.03	0.984589148470519
gltX_S46.158	CDS_3'UTR	gltX_S46	BSU_00920	Aminoacyl-tRNA synthetases, Essential genes, Universally conserved proteins	-0.03	0.971371863060613
comA.4786	CDS	comA	BSU_31680	Genetic competence, Two-component system response regulators, Quorum sensing, Genetic competence, Phosphorylation on an Asp residue	-0.03	0.974233152104361
epr.5797	CDS	epr	BSU_38400	Utilization of proteins, Extracellular feeding proteases, Additional chemotaxis signal transduction and regulatory proteins, Secreted proteins	-0.03	0.965739629627949
ydeE.808	CDS	ydeE	BSU_05170	Transcription factor/ other/ based on similarity	-0.03	0.987164124564105
cypE.1823	CDS	cypE	BSU_12210	Electron transport/ other, Lipid metabolism/ other	0.03	0.983412556615375
tmrB.497	CDS	tmrB	BSU_03140	Resistance against toxins/ antibiotics, Membrane proteins	0.03	0.983412556615375
xis.758	CDS	xis	BSU_04830	ICEBs1	0.03	na
yomJ.3219	CDS	yomJ	BSU_21340	SP-beta prophage	0.03	0.976263190616033
bsuRB_bsuRC.950	intergenic_UTR	bsuRB_bsuRC	BSU_06100	DNA restriction/ modification, Prophage 3	-0.03	0.984589148470519
sufD_sufC.4947	intergenic_UTR	sufD_sufC	BSU_32700	Biosynthesis of iron-sulfur clusters, Essential genes	-0.03	0.974216505622183
khtU.1457	CDS	khtU	BSU_09850	Membrane proteins, Metal ion transporter, Potassium uptake/ export	0.03	0.981938528031198
fadB_fadR.4323	intergenic_UTR	fadB_fadR	BSU_28540	Utilization of fatty acids, Phosphorylation on an Arg residue	0.03	0.985381205525889
yrdD_yrdC.4022	intergenic_UTR	yrdD_yrdC	BSU_26750	Pseudogenes	0.02	0.990904190846242
mmr.5684	CDS	mmr	BSU_37570	Resistance against toxins/ antibiotics, Membrane proteins	-0.02	0.984589148470519
pbpD.4762	CDS	pbpD	BSU_31490	Penicillin-binding proteins, Membrane proteins	0.02	0.974213408080314
mraZ.2264	CDS	mraZ	BSU_15130	Transcription factors/ other	-0.02	0.974233152104361
S211.934	S_feature	S211	new_653813_654070	na	0.02	0.985408138650217
dnaJ.3831	CDS	dnaJ	BSU_25460	Chaperones/ protein folding, Heat shock proteins	0.02	0.979030344545914
parA.6193	CDS	parA	BSU_40970	DNA condensation/ segregation, Sporulation/ other, Membrane proteins	-0.02	0.975065527788211
ssbA.6177	CDS	ssbA	BSU_40900	DNA replication, DNA repair/ recombination, Essential genes, Phosphorylation on an Arg residue, Phosphorylation on a Tyr residue, Other proteins	-0.02	0.973600163064633
yitK.1632	CDS	yitK	BSU_11020	Proteins of unknown function	0.02	0.973600163064633
yxbD.6019	CDS	yxbD	BSU_39870	Proteins of unknown function	0.02	0.978875261894261
cspC.800	CDS	cspC	BSU_05120	RNA chaperones, Cold stress proteins	-0.02	0.985064693894239
ytfI.4472	CDS	ytfI	BSU_29510	Sporulation proteins/ other	-0.02	0.987164124564105
S883.3518	S_feature	S883	new_2432172_2432238_c	na	0.02	na
pcp.423	CDS	pcp	BSU_02650	Protein modification/ other	0.02	0.978600034289381
ponA.3372	CDS	ponA	BSU_22320	Penicillin-binding proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Cell shape	-0.02	0.969695206157479
pksD.2569	CDS	pksD	BSU_17110	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.02	0.974642389384594
ykqA_ktrC.2168	intergenic_UTR	ykqA_ktrC	BSU_14500	Poorly characterized/ putative enzymes	0.02	0.979587915783979
yvqK.5020	CDS	yvqK	BSU_33150	Poorly characterized/ putative enzymes, Biosynthesis/ acquisition of cobalamine (B12))	-0.02	0.984589148470519
rplT.4371	CDS	rplT	BSU_28850	Ribosomal proteins, RNA binding regulators, Essential genes	-0.02	0.976701862517874
cgeD.2994	CDS	cgeD	BSU_19760	Not yet assigned	-0.02	0.974359912164627
azlB.4016	CDS	azlB	BSU_26720	Transcription factors/ other	-0.02	0.985376431445539
atpF.5576	CDS	atpF	BSU_36850	Membrane proteins, ATPase	-0.02	0.974359912164627
yktB.2193	CDS	yktB	BSU_14650	Proteins of unknown function	-0.02	0.974233152104361
ribZC.1650	CDS	ribZC	BSU_11140	Biosynthesis/ acquisition of riboflavin/ FAD	0.02	0.979630842321577
dck.31	CDS	dck	BSU_00140	Purine salvage and interconversion	-0.02	0.974233152104361
yugN_yugM.4739	intergenic_UTR	yugN_yugM	BSU_31330	Proteins of unknown function	0.02	0.985381205525889
sdaAB.2375	CDS	sdaAB	BSU_15850	Utilization of alanine/ serine	0.02	0.979630842321577
mgsA.3398	CDS	mgsA	BSU_22480	Glycolysis	0.02	0.981938528031198
yxbC.6020	CDS	yxbC	BSU_39880	Proteins of unknown function	0.02	0.98086541479856
lytF.1394	CDS	lytF	BSU_09370	Autolysis, Endopeptidases	-0.02	0.967907330356579
gmk_rpoZ.2353	intergenic_UTR	gmk_rpoZ	BSU_15680	Biosynthesis/ acquisition of purine nucleotides, Essential genes, Phosphorylation on an Arg residue, Targets of (p)ppGpp	-0.02	0.981938528031198
secDF_comN.4176	intergenic_UTR	secDF_comN	BSU_27650	Protein secretion, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Swarming	-0.02	0.974642389384594
ytxH.4518	CDS	ytxH	BSU_29770	General stress proteins (controlled by SigB), Phosphorylation on an Arg residue, Other highly expressed unknown proteins	-0.02	0.98035656147122
tapA.3710	CDS	tapA	BSU_24640	Biofilm formation, Membrane proteins, Amyloid protein synthesis, secretion and assembly	0.02	0.981938528031198
tyrS_ytzK.4500	intergenic_UTR	tyrS_ytzK	BSU_29670	Aminoacyl-tRNA synthetases, Essential genes	-0.02	0.983412556615375
S31.80	sRNA_independent	S31	new_53363_55717_c	na	-0.02	0.984589148470519
yqeM.3858	CDS	yqeM	BSU_25610	Proteins of unknown function	0.02	0.981150029689773
hmpA.1949	CDS	hmpA	BSU_13040	Electron transport/ other, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.02	0.990904190846242
exnP.3320	CDS	exnP	BSU_22010	Other proteins, DNA replication	0.02	0.974642389384594
ycnB_ycnC.605	intergenic_UTR	ycnB_ycnC	BSU_03840	Membrane proteins, Metabolism of signalling nucleotides, Other exporters	0.02	0.981938528031198
ytlQ.4544	CDS	ytlQ	BSU_29950	Proteins of unknown function, Swarming	-0.02	0.973600163064633
ydbJ.703	CDS	ydbJ	BSU_04490	Membrane proteins, Exporters of unknown function	-0.02	0.974233152104361
yomZ.3198	CDS	yomZ	BSU_21170	SP-beta prophage	0.02	na
yprB.3357	CDS	yprB	BSU_22210	Other proteins	0.02	0.97907479713801
fliE.2432	CDS	fliE	BSU_16200	Flagellar proteins, Swarming	-0.02	0.973600163064633
YP_009514011.5683	CDS	YP_009514011	na	na	0.02	0.981938528031198
ymfK/1_rodZ.2538	intergenic_UTR	ymfK/1_rodZ	BSU_16890	Pseudogenes	0.02	0.973600163064633
nadD.3862	CDS	nadD	BSU_25640	Biosynthesis of NAD(P), Essential genes	0.02	0.976729523649168
yndG_yndH.2677	intergenic_UTR	yndG_yndH	BSU_17780	Proteins of unknown function, Membrane proteins	0.02	na
ytdA.4661	CDS	ytdA	BSU_30850	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	-0.02	na
rtbD.5934	CDS	rtbD	BSU_39300	Type 2 TA systems, Secreted proteins	-0.02	0.983412556615375
mfd_spoVT.97	intergenic_UTR	mfd_spoVT	BSU_00550	DNA repair/ recombination, Transcription elongation/ termination, Other proteins	-0.02	0.981681678232056
kimA.676	CDS	kimA	BSU_04320	Membrane proteins, Metal ion transporter, Potassium uptake/ export, Targets of c-di-AMP	0.02	0.98035656147122
YP_009514007.5527	CDS	YP_009514007	na	na	0.02	0.981938528031198
yolA.3243	CDS	yolA	BSU_21540	SP-beta prophage, Secreted proteins	-0.02	0.972054980724669
yopD_yopC.3158	intergenic_UTR	yopD_yopC	BSU_20930	SP-beta prophage, Membrane proteins	-0.02	0.983412556615375
S1137.4498	sRNA_3UTR	S1137	new_3036410_3036583	na	-0.02	0.98086541479856
ytzD.4461	CDS	ytzD	BSU_29430	Proteins of unknown function	0.02	0.98086541479856
rpoZ.2354	CDS	rpoZ	BSU_15690	RNA polymerase	-0.02	0.981938528031198
pchR.5298	CDS	pchR	BSU_35080	Acquisition of iron / Other	-0.02	0.987164124564105
parB.6191	CDS	parB	BSU_40960	DNA condensation/ segregation, Sporulation/ other	-0.02	0.976031181215526
mraZ_rsmH.2265	intergenic_UTR	mraZ_rsmH	BSU_15130	Transcription factors/ other	-0.02	0.981938528031198
fabD.2383	CDS	fabD	BSU_15900	Biosynthesis of fatty acids, Essential genes	-0.02	0.974233152104361
yckA.536	CDS	yckA	BSU_03370	Membrane proteins, Unknown ABC transporters	0.02	0.987164124564105
ydzM.795	CDS	ydzM	BSU_05099	Proteins of unknown function	0.02	0.984589148470519
phoA.1400	CDS	phoA	BSU_09410	Phosphate metabolism, Secreted proteins	0.02	0.983412556615375
cysJ.5060	CDS	cysJ	BSU_33440	Sulfur metabolism, sulfur metabolism/ general	0.02	0.983412556615375
ndoA.729	CDS	ndoA	BSU_04660	Toxins, antitoxins and immunity against toxins, Endoribonucleases, Type 2 TA systems	0.02	0.975065527788211
aroE.3865	CDS	aroE	BSU_22600	Biosynthesis/ acquisition of aromatic amino acids, Essential genes	-0.02	0.979630842321577
qoxC.5757	CDS	qoxC	BSU_38150	Terminal oxidases, Membrane proteins	-0.02	0.97985142275284
fliE_fliF.2433	intergenic_UTR	fliE_fliF	BSU_16200	Flagellar proteins, Swarming	0.02	0.982600363091824
srfP.1041	CDS	srfP	BSU_06710	Resistance against toxins/ antibiotics, Membrane proteins, Swarming	-0.02	0.974359912164627
S1416.5545	sRNA_independent	S1416	new_3769809_3769955_c	na	-0.02	na
nasB.530	putative_sRNA	nasB	BSU_03320	Utilization of nitrate/ nitrite	0.02	0.990904190846242
yugN.4738	CDS	yugN	BSU_31330	Proteins of unknown function	-0.02	0.985005016117655
rpmI_infC.4374	intergenic_UTR	rpmI_infC	BSU_28860	Ribosomal proteins	-0.02	0.982600363091824
S1491.5862	S_feature	S1491	new_3988981_3989722_c	na	-0.02	0.983412556615375
yycC_yycB.6113	intergenic_UTR	yycC_yycB	BSU_40470	Proteins of unknown function	0.02	0.979630842321577
pbtP_pbtQ.602	intergenic_UTR	pbtP_pbtQ	BSU_03820	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.02	0.981938528031198
sufC.4948	CDS	sufC	BSU_32710	Biosynthesis of iron-sulfur clusters, Essential genes, Regulatory ABC transporters, Phosphorylation on either a Ser, Thr or Tyr residue	-0.02	0.973600163064633
sigL.5170	putative_sRNA	sigL	BSU_34200	Sigma factors, Sigma factors	-0.02	0.983412556615375
S686.2790	sRNA_independent	S686	new_2021145_2021230	na	-0.02	0.987164124564105
yvrG.5028	CDS	yvrG	BSU_33210	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.02	0.981938528031198
bmrC.1440	CDS	bmrC	BSU_09710	Resistance against toxins/ antibiotics, Membrane proteins, Efflux of antibiotics, Regulatory ABC transporters	0.02	0.983412556615375
dpoL.3072	CDS	dpoL	BSU_20340	DNA replication/ based on similarity, SP-beta prophage	-0.02	0.987164124564105
yfkI.1198	CDS	yfkI	BSU_07890	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.02	0.983412556615375
holB.57	CDS	holB	BSU_00310	DNA replication, Essential genes	0.02	0.978600034289381
mtaB.3827	CDS	mtaB	BSU_25430	tRNA modification and maturation, Heat shock proteins	0.02	0.98086541479856
sinR.3706	CDS	sinR	BSU_24610	Transcription factors/ other, Transition state regulators, Biofilm formation, Regulation, Swarming	-0.02	0.983412556615375
ydeO.823	CDS	ydeO	BSU_05280	Proteins of unknown function, Membrane proteins	0.02	0.978875261894261
mutY_fabL.1293	intergenic_UTR	mutY_fabL	BSU_08630	DNA repair/ recombination, Oxidized guanine (GO) DNA repair system	0.02	0.981938528031198
ywrJ.5448	CDS	ywrJ	BSU_36040	Sporulation proteins/ other, Phosphorylation on a Ser residue	-0.02	0.993042718787676
yybL.6137	CDS	yybL	BSU_40600	Membrane proteins, Exporters of unknown function	-0.02	0.987164124564105
ywrO.5440	CDS	ywrO	BSU_35990	Electron transport/ other/ based on similarity	-0.02	0.98086541479856
S1071.4282	sRNA_independent	S1071	new_2896973_2897093_c	na	-0.02	0.983412556615375
cssR.4998	CDS	cssR	BSU_33010	Two-component system response regulators, Heat shock proteins, Phosphorylation on an Asp residue	0.02	0.983412556615375
ribZB.5423	CDS	ribZB	BSU_35850	Biosynthesis/ acquisition of riboflavin/ FAD	-0.02	0.98086541479856
yvrE.5026	CDS	yvrE	BSU_33200	General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	0.02	0.983412556615375
S982.3946	S_feature	S982	new_2692852_2692932_c	na	0.02	na
yitY_yitZ.1655	intergenic_UTR	yitY_yitZ	BSU_11170	Poorly characterized/ putative enzymes	0.02	0.987164124564105
yorV.3062	CDS	yorV	BSU_20240	SP-beta prophage	0.02	na
Novel_transcript.4164	Novel_transcript	Novel_transcript	na	na	-0.02	0.989388329126466
dhaS.2927	CDS	dhaS	BSU_19310	Poorly characterized/ putative enzymes	-0.02	0.98086541479856
yfkJ.1197	CDS	yfkJ	BSU_07880	Protein phosphatases, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress	-0.02	0.983523729256345
ytcI.4479	CDS	ytcI	BSU_29560	Poorly characterized/ putative enzymes	-0.02	0.97992609638238
yrvC.4172	CDS	yrvC	BSU_27640	Proteins of unknown function	0.02	0.983412556615375
ywkD.5603	CDS	ywkD	BSU_37020	Proteins of unknown function	0.02	0.984589148470519
yloC.2348	CDS	yloC	BSU_15660	Endoribonucleases	-0.02	0.983412556615375
rplC_rplD.198	intergenic_UTR	rplC_rplD	BSU_01160	Ribosomal proteins, Essential genes, Universally conserved proteins	-0.02	0.983412556615375
yoxB.2788	CDS	yoxB	BSU_18520	General stress proteins (controlled by SigB)	-0.02	0.984181182512329
rbfA.2502	CDS	rbfA	BSU_16650	Translation factors	0.02	0.983412556615375
ywjB.5634	CDS	ywjB	BSU_37220	Membrane proteins, Proteins of unknown function	0.02	0.983412556615375
brxJ.4516	CDS	brxJ	BSU_29760	General stress proteins (controlled by SigB), Phosphorylation on either a Ser, Thr or Tyr residue	-0.02	0.983412556615375
yqgV.3732	CDS	yqgV	BSU_24810	Proteins of unknown function	-0.02	0.983412556615375
yokK.3247	CDS	yokK	BSU_21560	SP-beta prophage	0.02	0.984589148470519
eepC.1941	CDS	eepC	BSU_12990	Cell wall/ other	-0.02	0.985005016117655
metAA_ugtP.3304	intergenic_UTR	metAA_ugtP	BSU_21910	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.02	0.981938528031198
ybcH.311	CDS	ybcH	BSU_01870	Prophage 1, Proteins of unknown function	0.02	0.983412556615375
pcrB_pcrA.1025	intergenic_UTR	pcrB_pcrA	BSU_06600	Lipid metabolism/ other	-0.02	0.993042718787676
gmuF.907	CDS	gmuF	BSU_05870	Utilization of glucomannan	0.02	0.988579394261335
mscC.1205	CDS	mscC	BSU_07940	Coping with hypo-osmotic stress, Membrane proteins	-0.02	0.984589148470519
tagU.5385	putative_sRNA	tagU	BSU_35650	Export of anionic polymers and attachment to peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	0.02	0.979630842321577
rpfA_cmk.3458	intergenic_UTR	rpfA_cmk	BSU_22880	Phosphorylation on a Ser residue, Ribosomal proteins	0.02	0.982600363091824
gatC_gatA.1035	intergenic_UTR	gatC_gatA	BSU_06670	Aminoacyl-tRNA synthetases, Essential genes, Phosphorylation on an Arg residue	0.02	0.983412556615375
alsR.5445	CDS	alsR	BSU_36020	Overflow metabolism, Transcription factors/ other	-0.02	0.984589148470519
nhaC.1434	CDS	nhaC	BSU_09680	PH homeostasis, Membrane proteins, Sodium uptake/ export	0.02	0.984589148470519
yyaE_yyzM.6185	intergenic_UTR	yyaE_yyzM	BSU_40930	Electron transport/ other/ based on similarity	0.02	0.993042718787676
ydgK.880	CDS	ydgK	BSU_05680	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.02	0.983412556615375
prfB_secA.5329	intergenic_UTR	prfB_secA	BSU_35290	Translation factors, Essential genes	-0.02	0.983412556615375
yvrP.5037	CDS	yvrP	BSU_33280	Proteins of unknown function, Membrane proteins	-0.02	0.984589148470519
prmA.3829	CDS	prmA	BSU_25450	Translation/ other, Protein modification/ other, Heat shock proteins	-0.02	0.983412556615375
ypbE.3474	CDS	ypbE	BSU_23000	Membrane proteins, Other genes	0.02	0.983412556615375
yppS.2842	CDS	yppS	BSU_18830	Resistance against toxins/ antibiotics	0.02	0.986828663619269
yvfG.5172	CDS	yvfG	BSU_34210	Proteins of unknown function	0.02	0.983412556615375
bglC.544	CDS	bglC	BSU_18130	Utilization of other polymeric carbohydrates, Secreted proteins	-0.02	0.991477088167514
sgpA.4206	CDS	sgpA	BSU_27830	Sporulation proteins/ other	0.02	0.983412556615375
yshE_mutSB.4328	intergenic_UTR	yshE_mutSB	BSU_28570	Proteins of unknown function	0.02	0.989173504158572
flvS.2668	CDS	flvS	BSU_17730	Proteins of unknown function	0.02	0.983412556615375
hemE_hemH.1503	intergenic_UTR	hemE_hemH	BSU_10120	Biosynthesis of heme/ siroheme	-0.02	0.988579394261335
yqgU.3735	CDS	yqgU	BSU_24820	Proteins of unknown function, Membrane proteins	0.02	0.983523729256345
yfjL.1219	CDS	yfjL	BSU_08050	Ribosomal protein/ based on similarity	0.02	0.986583903490911
yfhK.1282	CDS	yfhK	BSU_08570	General stress proteins (controlled by SigB)	0.02	0.983412556615375
yueI_yueH.4805	intergenic_UTR	yueI_yueH	BSU_31770	Proteins of unknown function	-0.02	0.983412556615375
S864.3450	sRNA_independent	S864	new_2391517_2391641_c	na	0.02	0.989154811382022
yukD_yukE.4829	intergenic_UTR	yukD_yukE	BSU_31900	Protein secretion, Biosynthesis of antibacterial compounds/ based on similarity	-0.02	0.983412556615375
yloC_remA.2350	intergenic_UTR	yloC_remA	BSU_15660	Endoribonucleases	0.02	0.984589148470519
yjgD.1816	CDS	yjgD	BSU_12170	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Poorly characterized/ putative enzymes	-0.02	0.989388329126466
