pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
ftsZ.2289	CDS	ftsZ	BSU_15290	Essential genes, Membrane proteins, Divisome	-0.04	0.977055444409375
citT.1155	CDS	citT	BSU_07590	Utilization of organic acids, Two-component system response regulators, Phosphorylation on an Asp residue	-0.04	0.995925390792921
S124.548	S_feature	S124	new_372628_372770_c	na	-0.04	0.995925390792921
remB.10	CDS	remB	BSU_00050	Biofilm formation, Other proteins required for biofilm formation	-0.04	0.96609744129276
thyA.2658	CDS	thyA	BSU_17680	Biosynthesis/ acquisition of pyrimidine nucleotides	-0.04	0.988599570374317
fadH_ykuG.2100	intergenic_UTR	fadH_ykuG	BSU_14060	Utilization of fatty acids	0.04	na
estA_b.5086	CDS	estA_b	BSU_02700	Utilization of lipids/ other, Secreted proteins	0.04	0.976158592306167
S1481.5821	sRNA_independent	S1481	new_3957252_3958479_c	na	-0.04	0.987334146681729
tswD.1313	transcript	tswD	BSU_misc_RNA_11	na	0.04	0.998418128740333
gapB.4396	CDS	gapB	BSU_29020	Gluconeogenesis	-0.04	na
recX_yfhH.1276	intergenic_UTR	recX_yfhH	BSU_08520	Other proteins	-0.04	0.9907886515388
hemL_hemB.4254	intergenic_UTR	hemL_hemB	BSU_28120	Biosynthesis of heme/ siroheme	0.04	0.985581902392791
Novel_transcript.4956	Novel_transcript	Novel_transcript	na	na	0.04	na
noxC.2962	CDS	noxC	BSU_19550	Electron transport/ other/ based on similarity, Resistance against oxidative and electrophile stress	0.04	0.97025418821873
minJ.5321	CDS	minJ	BSU_35220	Membrane proteins, The Min system, Cell shape, Swarming	-0.04	0.982954902436147
yqeB.3880	CDS	yqeB	BSU_25740	Proteins of unknown function, Membrane proteins	-0.04	0.974926210032513
qcrB_qcrA.3410	intergenic_UTR	qcrB_qcrA	BSU_22550	Respiration/ other, Membrane proteins	0.04	0.982954902436147
ywpJ_glcR.5489	intergenic_UTR	ywpJ_glcR	BSU_36290	Phosphorylation on an Arg residue, Poorly characterized/ putative enzymes	0.04	na
yfjO.1212	CDS	yfjO	BSU_08020	rRNA modification and maturation/ based on similarity	-0.04	0.974583780429372
jag.6202	CDS	jag	BSU_41030	Sporulation/ other	-0.04	0.966334965665596
ylaA.2201	CDS	ylaA	BSU_14710	Membrane proteins, Proteins of unknown function	0.04	na
dnaJ.3831	CDS	dnaJ	BSU_25460	Chaperones/ protein folding, Heat shock proteins	0.04	0.976975764392945
ykvA.2032	CDS	ykvA	BSU_13630	Proteins of unknown function	0.04	0.976158592306167
bceS.4597	CDS	bceS	BSU_30390	Protein kinases, Two-component sensor kinase, Resistance against toxins/ antibiotics, Membrane proteins, Phosphorylation on a His residue	0.04	0.976975764392945
mncR_srtA.1372	CDS	mncR_srtA	BSU_09190	Biosynthesis/ acquisition of nucleotides/ other, Endoribonucleases, Secreted proteins	-0.04	0.982954902436147
hisB.5270	CDS	hisB	BSU_34900	Biosynthesis/ acquisition of histidine	-0.04	0.994186023687882
lgt.5284	CDS	lgt	BSU_34990	Protein maturation, Membrane proteins, Additional germination proteins	0.04	0.976158592306167
argG.4463	CDS	argG	BSU_29450	Biosynthesis/ acquisition of arginine, Phosphorylation on an Arg residue	-0.04	0.976975764392945
mleN.3555	CDS	mleN	BSU_23560	Utilization of organic acids, Membrane proteins, Transporter for organic acids	-0.03	0.987090118032472
ligD.1997	CDS	ligD	BSU_13400	DNA repair/ recombination, Sporulation proteins/ other, Spore-encoded non-homologous end joining system	0.03	0.988599570374317
ywfO.5688	CDS	ywfO	BSU_37600	Proteins of unknown function	0.03	0.966856377674148
glxB.4939	CDS	glxB	BSU_32660	Resistance against oxidative and electrophile stress	-0.03	0.987334146681729
dctS.697	CDS	dctS	BSU_04450	Utilization of organic acids, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	0.03	0.989054692295664
pbpD_yuxK.4763	intergenic_UTR	pbpD_yuxK	BSU_31490	Penicillin-binding proteins, Membrane proteins	-0.03	0.982876685665133
rasP.2484	CDS	rasP	BSU_16560	Control of sigma factors, Membrane proteins, Other genes, Additional proteins involved in proteolysis, Protein secretion	0.03	0.966334965665596
S1576.6189	S_feature	S1576	new_4204818_4204899	na	0.03	na
spcQ_divIC.107	intergenic_UTR	spcQ_divIC	BSU_00610	Sporulation proteins/ other, Membrane proteins	0.03	0.976975764392945
clpP.5216	CDS	clpP	BSU_34540	General stress proteins (controlled by SigB), Heat shock proteins, Phosphorylation on an Arg residue, Additional proteins involved in proteolysis	-0.03	0.97025418821873
ymzC.2601	CDS	ymzC	BSU_17350	Proteins of unknown function	0.03	0.995925390792921
yqzH.3577	CDS	yqzH	BSU_23720	Proteins of unknown function	0.03	na
skiY.2147	CDS	skiY	BSU_14360	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins, Export of peptides	0.03	0.979183242718806
yeeA.1049	CDS	yeeA	BSU_06760	Other regulators	0.03	0.976975764392945
S1550.6084	sRNA_independent	S1550	new_4140222_4140497_c	na	-0.03	na
ruvA.4192	CDS	ruvA	BSU_27740	DNA repair/ recombination, Double strand breaks repair	-0.03	0.976241533087212
asd.2517	CDS	asd	BSU_16750	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Essential genes, Phosphorylation on a Ser residue, Phosphorylation on a Tyr residue	-0.03	0.966334965665596
S183.819	S_feature	S183	new_573400_574654	na	-0.03	0.976975764392945
murC_sftA.4522	intergenic_UTR	murC_sftA	BSU_29790	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	-0.03	0.976975764392945
ppnKA.1729	CDS	ppnKA	BSU_11610	Biosynthesis of NAD(P), Essential genes	-0.03	0.985733904813712
yngB.2746	CDS	yngB	BSU_18180	Cell wall/ other/ based on similarity	-0.03	0.995925390792921
tagC.5411	CDS	tagC	BSU_35770	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid	-0.03	0.995925390792921
spo0B.4222	CDS	spo0B	BSU_27930	The phosphotransferases, The phosphotransferases, Phosphorylation on a His residue	0.03	0.974926210032513
putP_putR.514	intergenic_UTR	putP_putR	BSU_03220	Biosynthesis/ acquisition of proline, Utilization of proline, Membrane proteins, Solute:sodium symporter family, Sodium-solute symporter	-0.03	na
rpsT.3847	CDS	rpsT	BSU_25550	Ribosomal proteins	-0.03	0.976975764392945
fadN.4972	CDS	fadN	BSU_32840	Utilization of fatty acids	0.03	na
secDF.4174	CDS	secDF	BSU_27650	Protein secretion, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Swarming	-0.03	0.966385025240214
minC_mreD.4234	intergenic_UTR	minC_mreD	BSU_28000	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, The Min system	-0.03	0.976158592306167
ytlQ_ytlP.4547	intergenic_UTR	ytlQ_ytlP	BSU_29950	Proteins of unknown function, Swarming	-0.03	0.995925390792921
mmr.5684	CDS	mmr	BSU_37570	Resistance against toxins/ antibiotics, Membrane proteins	0.03	0.994959697617787
ispG.3767	CDS	ispG	BSU_25070	Biosynthesis of isoprenoids, Sporulation proteins/ other, Essential genes	-0.03	0.971075680254713
S121.537	S_feature	S121	new_367293_368962	na	-0.03	0.980668585287216
rsmE.3828	CDS	rsmE	BSU_25440	Heat shock proteins, rRNA modification and maturation	-0.03	0.976158592306167
ilvA.3281	CDS	ilvA	BSU_21770	Biosynthesis/ acquisition of branched-chain amino acids	0.03	0.966334965665596
ywzB.5565	CDS	ywzB	BSU_36780	Proteins of unknown function	0.03	0.990796973738921
ynzI.2635	CDS	ynzI	BSU_17559	Proteins of unknown function	0.03	0.995925390792921
yneP.2725	CDS	yneP	BSU_18040	Poorly characterized/ putative enzymes	0.03	0.993928749879033
speB_speE.5669	intergenic_UTR	speB_speE	BSU_37490	Metabolism of polyamines	0.03	0.995126308034729
yyaQ_yyaP.6158	intergenic_UTR	yyaQ_yyaP	BSU_40750	Proteins of unknown function	0.03	0.995925390792921
prmC.5600	CDS	prmC	BSU_37000	Translation/ other/ based on similarity, Protein modification/ other, Newly identified competence genes, Swarming	0.03	0.976975764392945
tuaF.5371	CDS	tuaF	BSU_35560	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Sporulation proteins/ other, Membrane proteins	-0.03	0.995925390792921
S419.1733	sRNA_independent	S419	new_1240279_1240355	na	-0.03	na
yybM.6136	CDS	yybM	BSU_40590	Proteins of unknown function	0.03	0.976613992933513
fapR_plsX.2380	intergenic_UTR	fapR_plsX	BSU_15880	Biosynthesis of fatty acids, Transcription factors/ other	0.03	0.983164954374827
ypbG.3472	CDS	ypbG	BSU_22980	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.03	0.983942603414688
mifM.3601	CDS	mifM	BSU_23880	Translation/ other, Membrane proteins	0.03	0.976158592306167
fecD_fecC.1143	intergenic_UTR	fecD_fecC	BSU_07510	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	0.03	0.995903806737921
ynaB_ynaC.2627	intergenic_UTR	ynaB_ynaC	BSU_17500	Proteins of unknown function	-0.03	0.99218182697012
yyzK_yyzL_S1566.6133	pseudogene	yyzK_yyzL_S1566	BSU_40578	Proteins of unknown function	0.03	0.986797382355043
yrkK.3981	CDS	yrkK	BSU_26480	Proteins of unknown function, Membrane proteins	-0.03	0.991986027211671
yodL.2975	CDS	yodL	BSU_19640	Newly identified sporulation proteins (based on transcription profiling), Other genes	0.03	0.995925390792921
ypbE.3474	CDS	ypbE	BSU_23000	Membrane proteins, Other genes	0.03	0.976975764392945
menB.4653	CDS	menB	BSU_30800	Biosynthesis of menaquinone, Essential genes, Phosphorylation on an Arg residue	0.03	0.977055444409375
cysE.159	CDS	cysE	BSU_00930	Biosynthesis/ acquisition of cysteine, Newly identified competence genes	-0.03	0.971342519218483
der.3449	CDS	der	BSU_22840	Ribosome assembly, Essential genes, GTP-binding proteins	-0.03	0.976158592306167
S38_ftsH.121	sRNA_5UTR	S38_ftsH	new_76887_76983	na	-0.03	0.966856377674148
S1186.4700	sRNA_5UTR	S1186	new_3193379_3193546_c	na	-0.03	na
YP_009513958.2659	CDS	YP_009513958	na	na	-0.03	0.994186023687882
ylmA_tswE.2300	transcript	ylmA_tswE	BSU_15340	Unknown ABC transporters	-0.03	0.994959697617787
ydbP.711	CDS	ydbP	BSU_04550	Electron transport/ other/ based on similarity	-0.03	0.976158592306167
ypjB.3403	CDS	ypjB	BSU_22520	Sporulation proteins/ other, Membrane proteins	-0.03	0.986797382355043
hemAT.1538	CDS	hemAT	BSU_10380	Soluble chemoreceptors, Other proteins required for efficient pellicle biofilm formation	-0.03	0.966334965665596
S1311.5171	sRNA_5UTR	S1311	new_3513628_3513886	na	-0.03	0.987041987108182
yuxK.4764	CDS	yuxK	BSU_31500	Proteins of unknown function	-0.03	0.976158592306167
S7.17	S_feature	S7	new_9529_9614	na	0.03	na
yqzM.3851	CDS	yqzM	BSU_25569	Proteins of unknown function	0.03	0.995925390792921
mmgE.3638	CDS	mmgE	BSU_24130	Sporulation proteins/ other, Utilization of branched-chain amino acids	0.03	na
dnaX.38	CDS	dnaX	BSU_00190	DNA replication, Essential genes	0.03	0.977781896148699
mtnU.2023	CDS	mtnU	BSU_13570	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	0.03	0.985733904813712
spoIISB.1919	CDS	spoIISB	BSU_12820	Sporulation/ other, Toxins, antitoxins and immunity against toxins, Type 2 TA systems	0.03	0.976975764392945
rimF.4130	CDS	rimF	BSU_27390	RNase/ based on similarity, rRNA modification and maturation/ based on similarity	-0.03	0.976593243739988
yfhH.1277	CDS	yfhH	BSU_08530	Proteins of unknown function	0.03	0.982954902436147
fer.3479	CDS	fer	BSU_23040	Electron transport/ other	-0.03	0.986797382355043
yvbW.5141	CDS	yvbW	BSU_34010	Membrane proteins, APC superfamily	-0.03	0.979183242718806
gatC.1034	CDS	gatC	BSU_06670	Aminoacyl-tRNA synthetases, Essential genes, Phosphorylation on an Arg residue	-0.03	0.976158592306167
S76.315	S_feature	S76	new_211769_211858	na	0.03	na
trmD_rplS.2406	intergenic_UTR	trmD_rplS	BSU_16030	tRNA modification and maturation, Essential genes	-0.03	0.981615204765985
ponA.3372	CDS	ponA	BSU_22320	Penicillin-binding proteins, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Cell shape	0.03	0.968703573281578
atpH.5575	CDS	atpH	BSU_36840	Membrane proteins, ATPase, Phosphorylation on an Arg residue	0.03	0.98632765578128
rlmI.5792	CDS	rlmI	BSU_38360	rRNA modification and maturation/ based on similarity	0.03	0.976975764392945
dnaK_grpE.3836	intergenic_UTR	dnaK_grpE	BSU_25470	Chaperones/ protein folding, Heat shock proteins, Phosphorylation on either a Ser, Thr or Tyr residue, Protein secretion	-0.03	0.976975764392945
fnr.5647	CDS	fnr	BSU_37310	Regulators of electron transport, Transcription factors/ other	0.03	0.999809258408758
sigKn.3882	pseudogene	sigKn	BSU_25760	Sigma factors, Sigma factors, Sporulation proteins/ other	-0.03	na
ywrO.5440	CDS	ywrO	BSU_35990	Electron transport/ other/ based on similarity	-0.03	0.980668585287216
S792_yopA.3161	CDS_3'UTR	S792_yopA	new_2215272_2215459_c	na	-0.03	0.986797382355043
atpB_atpI.5581	intergenic_UTR	atpB_atpI	BSU_36870	Membrane proteins, ATPase	0.03	0.976975764392945
S835.3332	S_feature	S835	new_2320214_2320354_c	na	0.03	0.9907886515388
yvyF.5354	CDS	yvyF	BSU_35440	Flagellar proteins/ based on similarity	-0.03	0.970081742429829
walK_walR.6102	intergenic_UTR	walK_walR	BSU_40400	Cell wall/ other, Protein kinases, Two-component sensor kinase, Essential genes, Membrane proteins, Phosphorylation on a His residue	0.03	0.990195014065578
yhcE.1353	CDS	yhcE	BSU_09050	Membrane proteins, Exporters of unknown function	0.03	na
yqeY_rpsU.3824	intergenic_UTR	yqeY_rpsU	BSU_25400	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	-0.03	0.97025418821873
ltaSB.1175	CDS	ltaSB	BSU_07710	Biosynthesis of lipoteichoic acid, Biosynthesis of lipoteichoic acid, Membrane proteins, Phosphorylation on a Thr residue, Secreted proteins, Cell shape	0.03	0.976975764392945
mdr.487	CDS	mdr	BSU_03070	Resistance against toxins/ antibiotics, Other exporters, Membrane proteins	0.03	0.977055444409375
groES_groEL.929	intergenic_UTR	groES_groEL	BSU_06020	Chaperones/ protein folding, Heat shock proteins, Essential genes, Universally conserved proteins, Phosphorylation on a Ser residue	0.03	0.982071546929541
antE.3793	putative_sRNA	antE	BSU_25220	Proteins of unknown function	0.03	na
spcB.3506	CDS	spcB	BSU_23210	DNA condensation/ segregation	-0.03	0.995925390792921
ydcK.753	CDS	ydcK	BSU_04790	Proteins of unknown function	-0.03	0.986797382355043
ppsC.2764	CDS	ppsC	BSU_18320	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.03	0.970678637166563
immR.757	CDS	immR	BSU_04820	Transcription factors/ other, ICEBs1	0.03	0.988599570374317
glcK.3741	CDS	glcK	BSU_24850	Utilization of trehalose, Utilization of maltose, Utilization of starch/ maltodextrin	0.03	0.994186023687882
yqxK.3561	CDS	yqxK	BSU_23600	DNA repair/ recombination/ based on similarity	-0.03	0.977055444409375
sdaAA_recG.2377	CDS	sdaAA_recG	BSU_15860	Utilization of alanine/ serine	-0.03	0.994186023687882
lspA_rluD.2317	intergenic_UTR	lspA_rluD	BSU_15450	Protein secretion, Membrane proteins	0.03	0.995925390792921
mswB_S471.1969	transcript	mswB_S471	BSU_misc_RNA_18	na	-0.03	0.994186023687882
cydD.5846	CDS	cydD	BSU_38730	Terminal oxidases, Membrane proteins, Regulatory ABC transporters	-0.03	0.993853315726199
ywkB.5606	CDS	ywkB	BSU_37040	Membrane proteins, Proteins of unknown function	-0.03	0.995925390792921
yqzC.3751	CDS	yqzC	BSU_24940	Membrane proteins, Swarming	0.03	0.976158592306167
brnQ_azlD.4012	intergenic_UTR	brnQ_azlD	BSU_26690	Biosynthesis/ acquisition of branched-chain amino acids, Membrane proteins, BCAA transporters	-0.03	na
yokE.3256	CDS	yokE	BSU_21620	SP-beta prophage	-0.03	0.976975764392945
ywrK.5447	CDS	ywrK	BSU_36030	Newly identified sporulation proteins (based on transcription profiling), Resistance against toxic metals/ based on similarity, Membrane proteins	-0.03	0.997779909172184
yrzP.4060	CDS	yrzP	BSU_27009	Proteins of unknown function	0.03	na
metAA_ugtP.3304	intergenic_UTR	metAA_ugtP	BSU_21910	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.03	0.976975764392945
gutR.954	CDS	gutR	BSU_06140	Utilization of glucitol, Transcription factors/ other	-0.03	0.982876685665133
S932.3740	sRNA_independent	S932	new_2570490_2570556_c	na	0.03	0.995925390792921
ydeK.816	CDS	ydeK	BSU_05230	Proteins of unknown function	0.03	0.995925390792921
nupC.5952	CDS	nupC	BSU_39410	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-0.03	0.99218182697012
argD.1662	CDS	argD	BSU_11220	Biosynthesis/ acquisition of arginine	-0.03	0.995925390792921
yxxB_yxeR.5960	intergenic_UTR	yxxB_yxeR	BSU_39440	Membrane proteins, Proteins of unknown function	0.03	na
srtA.1373	CDS	srtA	BSU_09200	Protein secretion, Membrane proteins	-0.03	0.995925390792921
ybdJ_ybdK.331	intergenic_UTR	ybdJ_ybdK	BSU_02000	Two-component system response regulators, Phosphorylation on an Asp residue	-0.03	na
rulS.185	CDS	rulS	BSU_01090	Ribosomal proteins	-0.03	0.970081742429829
yozY.2857	CDS	yozY	BSU_18908	Proteins of unknown function	0.03	0.994186023687882
secE.168	CDS	secE	BSU_01000	Protein secretion, Essential genes, Membrane proteins	0.03	0.976158592306167
ganA_ganQ.5159	intergenic_UTR	ganA_ganQ	BSU_34130	Utilization of galactan, Phosphorylation on an Arg residue	0.03	na
rapD.5502	CDS	rapD	BSU_36380	Genetic competence, Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing, Genetic competence, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.03	0.976975764392945
ascR.4456	CDS	ascR	BSU_29400	Biosynthesis/ acquisition of cysteine, Conversion of S-methyl cysteine to cysteine, Transcription factors/ other	0.03	na
S257.1139	S_feature	S257	new_822826_826091	na	0.03	0.994959697617787
ykuJ_ykuK.2111	intergenic_UTR	ykuJ_ykuK	BSU_14100	Proteins of unknown function, Other highly expressed unknown proteins	0.03	0.979183242718806
yhgD.1507	CDS	yhgD	BSU_10150	Transcription factor/ other/ based on similarity	0.03	0.9907886515388
ybfP.374	CDS	ybfP	BSU_02320	Transcription factor/ other/ based on similarity, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	0.03	0.994186023687882
pheA_thrR.4217	intergenic_UTR	pheA_thrR	BSU_27900	Biosynthesis/ acquisition of aromatic amino acids	-0.03	0.994186023687882
rplW.200	CDS	rplW	BSU_01180	Phosphorylation on an Arg residue, Ribosomal proteins	-0.03	0.980736654646034
S1338.5299	sRNA_independent	S1338	new_3605398_3606736_c	na	-0.03	0.994186023687882
rsgA.2365	CDS	rsgA	BSU_15780	Cell wall/ other, Ribosome assembly, GTP-binding proteins, Phosphorylation on a Thr residue, Newly identified competence genes, Detoxification reactions	0.03	0.976975764392945
yopB.3160	CDS	yopB	BSU_20950	SP-beta prophage	0.03	0.997716983454992
ytwF.4586	CDS	ytwF	BSU_30310	Proteins of unknown function	-0.03	0.986797382355043
ytdA.4661	CDS	ytdA	BSU_30850	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	0.03	na
nudF.3562	CDS	nudF	BSU_23610	Biosynthesis of isoprenoids	0.03	0.976975764392945
yitQ.1638	CDS	yitQ	BSU_11080	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins, Toxins, antitoxins and immunity/ Additional genes	0.03	0.995925390792921
xseA.3661	CDS	xseA	BSU_24300	Genetics/ other/ based on similarity	-0.03	0.994186023687882
prsA.1473	CDS	prsA	BSU_09950	Protein secretion, Essential genes, Membrane proteins	0.03	0.974926210032513
proH.2784	CDS	proH	BSU_18480	Biosynthesis/ acquisition of proline, Coping with hyper-osmotic stress	-0.03	0.991511185254306
S1244.4877	S_feature	S1244	new_3308369_3308785	na	-0.03	0.994186023687882
bmrA.5257	CDS	bmrA	BSU_34820	Resistance against toxins/ antibiotics, Membrane proteins, Efflux of antibiotics	0.03	0.986329195789117
ydfE.839	CDS	ydfE	BSU_05380	Proteins of unknown function	-0.03	0.998789052597797
S325.1395	S_feature	S325	new_1011751_1013617	na	-0.03	0.9907886515388
infB.2500	CDS	infB	BSU_16630	Translation factors, Essential genes, Targets of (p)ppGpp	0.03	0.988599570374317
ykuH.2104	CDS	ykuH	BSU_14080	Membrane proteins, Proteins of unknown function	0.03	0.988599570374317
S1146.4537	sRNA_3UTR	S1146	new_3060225_3060673_c	na	0.03	0.995925390792921
yueC_yueB.4820	CDS	yueC_yueB	BSU_31850	Protein secretion, Membrane proteins	-0.03	0.977522609645607
cysP.2335	CDS	cysP	BSU_15580	Sulfur metabolism, Membrane proteins, sulfur metabolism/ general	-0.03	0.980668585287216
rodA.5753	CDS	rodA	BSU_38120	Cell shape, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	-0.03	0.987090118032472
YP_009513979.3900	CDS	YP_009513979	na	na	0.03	na
S590.2488	sRNA_3UTR	S590	new_1727025_1727132	na	0.03	na
yvlD.5302	CDS	yvlD	BSU_35100	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.03	0.983479368477189
appF.1683	CDS	appF	BSU_11370	Utilization of peptides, Membrane proteins, Uptake of peptides	0.03	0.976975764392945
yoqV.3092	CDS	yoqV	BSU_20500	DNA replication, SP-beta prophage	0.03	na
yvcJ.5248	CDS	yvcJ	BSU_34770	Genetic competence, Genetic competence, Swarming	-0.03	0.976975764392945
yqgL.3749	CDS	yqgL	BSU_24920	Proteins of unknown function	-0.03	na
yitK.1632	CDS	yitK	BSU_11020	Proteins of unknown function	-0.03	0.977781896148699
ydiL.927	CDS	ydiL	BSU_06010	Proteins of unknown function, Membrane proteins	-0.03	0.976975764392945
yqaR.3941	CDS	yqaR	BSU_26210	Skin element	0.03	0.994148499650641
ypzF.3321	CDS	ypzF	BSU_22019	Proteins of unknown function, Sporulation proteins/ other	0.03	0.982876685665133
oppC_oppD.1698	intergenic_UTR	oppC_oppD	BSU_11450	Utilization of peptides, Genetic competence, Genetic competence, Membrane proteins, Uptake of peptides, phosphorelay, phosphorelay	-0.03	0.995925390792921
rsbT.737	CDS	rsbT	BSU_04690	Protein kinases, Control of sigma factors	0.03	0.998145038420585
sigL.5170	putative_sRNA	sigL	BSU_34200	Sigma factors, Sigma factors	-0.03	0.994186023687882
azlD.4013	CDS	azlD	BSU_26700	Membrane proteins, Additional amino acid transporters	0.03	0.998418128740333
comEC.3852	CDS	comEC	BSU_25570	Genetic competence, Genetic competence, Membrane proteins	0.03	0.995925390792921
cotS.4667	CDS	cotS	BSU_30900	Class V	0.03	na
fabHA_fabF.1678	intergenic_UTR	fabHA_fabF	BSU_11330	Biosynthesis of fatty acids	0.03	0.976975764392945
purD.1012	CDS	purD	BSU_06530	Biosynthesis/ acquisition of purine nucleotides	0.03	0.986797382355043
cshA.716	CDS	cshA	BSU_04580	DEAD-box RNA helicases, Ribosome assembly, Cold stress proteins, Membrane proteins	-0.03	0.975834190276006
iscSA.4153	CDS	iscSA	BSU_27510	tRNA modification and maturation, Essential genes, Phosphorylation on an Arg residue	-0.03	0.976593243739988
yvbI.5123	CDS	yvbI	BSU_33870	Membrane proteins, Proteins of unknown function	0.03	0.976975764392945
artR.3612	CDS	artR	BSU_23960	Biosynthesis/ acquisition of arginine, Membrane proteins, Uptake of amino acids	-0.03	0.986797382355043
ypiA.3414	CDS	ypiA	BSU_22590	Proteins of unknown function	-0.03	0.979183242718806
gndA_polYA.3599	intergenic_UTR	gndA_polYA	BSU_23860	Pentose phosphate pathway, Phosphorylation on a Thr residue	-0.03	0.986797382355043
pabB.131	CDS	pabB	BSU_00740	Biosynthesis of folate	-0.03	0.982954902436147
yobO.2880	CDS	yobO	BSU_19030	Proteins of unknown function	-0.03	0.994186023687882
S924_sinI.3703	sRNA_5UTR	S924_sinI	new_2552307_2552445	na	0.03	0.994959697617787
ftsH.119	CDS	ftsH	BSU_00690	Biofilm formation, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Heat shock proteins, Membrane proteins, Other genes, Additional proteins involved in proteolysis, Regulation	-0.03	0.976158592306167
yxjL_pepT.5871	intergenic_UTR	yxjL_pepT	BSU_38910	Two-component system response regulators, Phosphorylation on an Asp residue	0.03	0.995925390792921
remA.2349	CDS	remA	BSU_15670	Transcription factors/ other, Biofilm formation, Other proteins required for biofilm formation	0.03	0.976975764392945
fni_rpfA.3457	intergenic_UTR	fni_rpfA	BSU_22870	Biosynthesis of isoprenoids	-0.03	0.988599570374317
bdbD.5066	CDS	bdbD	BSU_33480	Genetic competence, Chaperones/ protein folding, Genetic competence, Sporulation proteins/ other, Membrane proteins	0.03	0.993853315726199
S967.3871	S_feature	S967	new_2647615_2647861	na	0.03	0.994959697617787
ligA.1028	CDS	ligA	BSU_06620	DNA replication, Essential genes	-0.03	0.9907886515388
queG.1332	CDS	queG	BSU_08910	tRNA modification and maturation	0.03	0.997716983454992
ytzK.4502	CDS	ytzK	BSU_29679	Proteins of unknown function, Potential regulatory elements	-0.03	0.994186023687882
rpsO_pnpA.2507	intergenic_UTR	rpsO_pnpA	BSU_16680	Ribosomal proteins, Essential genes	0.03	0.976825095220609
ribC_rpsO.2505	intergenic_UTR	ribC_rpsO	BSU_16670	Biosynthesis/ acquisition of riboflavin/ FAD, Essential genes	0.03	0.988599570374317
xynA.2845	CDS	xynA	BSU_18840	Utilization of xylan/ xylose, Secreted proteins	-0.03	0.976158592306167
pupG.3544	CDS	pupG	BSU_23490	Purine salvage and interconversion, Phosphorylation on a Ser residue	-0.03	0.98089069217205
ydfB.836	CDS	ydfB	BSU_05350	Proteins of unknown function	-0.03	0.995925390792921
ykvZ.2071	CDS	ykvZ	BSU_13870	Transcription factor/ other/ based on similarity	0.03	0.994186023687882
yokG.3253	CDS	yokG	BSU_21600	Toxins, antitoxins and immunity against toxins/ based on similarity, SP-beta prophage	-0.03	0.976975764392945
zinT.4037	CDS	zinT	BSU_26830	Zinc, Secreted proteins	-0.03	0.976975764392945
ktrC.2169	CDS	ktrC	BSU_14510	Coping with hyper-osmotic stress, Membrane proteins, Metal ion transporter, Potassium uptake/ export, Targets of c-di-AMP	0.03	0.976825095220609
walH.6099	CDS	walH	BSU_40390	Cell wall/ other, Control of response regulators/ other, Membrane proteins, Swarming	0.03	0.994186023687882
yosB.3054	CDS	yosB	BSU_20180	SP-beta prophage	-0.03	na
skiW_skiX.2145	intergenic_UTR	skiW_skiX	BSU_14340	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	0.03	0.993853315726199
yusZ.4993	CDS	yusZ	BSU_32980	Poorly characterized/ putative enzymes	0.03	0.994186023687882
trmL.1334	CDS	trmL	BSU_08930	tRNA modification and maturation	-0.03	0.9907886515388
yorR.3066	CDS	yorR	BSU_20280	SP-beta prophage	0.03	na
walL.2907	CDS	walL	BSU_19210	Autolysis, Secreted proteins	-0.03	0.976975764392945
